key,speciesKey,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,month,day,stateProvince,locality,basisOfRecord,occurrenceStatus,institutionCode,collectionCode,datasetName,datasetKey,license,recordedBy,individualCount,lifeStage,foto_url,n_fotos,clase_modelo
5099585815,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.46,-70.48,,2002-05-10,2002.0,5.0,10.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099589814,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.4,-70.48,,2002-05-08,2002.0,5.0,8.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099585926,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.06,-71.29,,2002-06-11,2002.0,6.0,11.0,Libertador General Bernardo O'Higgins,"Quilamuta, Las Cabras",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099588963,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.06,-71.29,,2002-06-11,2002.0,6.0,11.0,Libertador General Bernardo O'Higgins,"Quilamuta, Las Cabras",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099537477,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.766472,-70.776222,,2002-07-21,2002.0,7.0,21.0,Libertador General Bernardo O'Higgins,"Las Penas, Colchagua",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099585931,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-32.81,-71.08,,2002-07-20,2002.0,7.0,20.0,Valparaiso,"Fundo Chuico Blanco, Hijuelas",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099588968,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-32.81,-71.08,,2002-07-20,2002.0,7.0,20.0,Valparaiso,"Fundo Chuico Blanco, Hijuelas",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099589932,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-32.81,-71.08,,2002-07-21,2002.0,7.0,21.0,Valparaiso,"Fundo Chuico Blanco, Hijuelas",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099582842,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.4,-70.48,,2002-09-13,2002.0,9.0,13.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099582892,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.46,-70.48,,2002-09-10,2002.0,9.0,10.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5132435028,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435030,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435032,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435034,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435037,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435040,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435042,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435044,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435047,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435050,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435053,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435081,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.538889,-71.622194,,2002-09-29,2002.0,9.0,29.0,Región de Ñuble,Fundo San Isidro,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5099585932,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-35.03,-71.54,,2002-10-08,2002.0,10.0,8.0,Maule,"Palquibudi, Rauco",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099586974,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.2,-70.53,,2002-10-31,2002.0,10.0,31.0,Libertador General Bernardo O'Higgins,"Coya, Machalí",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099588970,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.2,-70.53,,2002-10-31,2002.0,10.0,31.0,Libertador General Bernardo O'Higgins,"Coya, Machalí",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099582918,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.4,-70.48,,2002-11-13,2002.0,11.0,13.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099585933,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.2,-70.53,,2002-11-01,2002.0,11.0,1.0,Libertador General Bernardo O'Higgins,"Coya, Machalí",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099586975,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.2,-70.53,,2002-11-01,2002.0,11.0,1.0,Libertador General Bernardo O'Higgins,"Coya, Machalí",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099588971,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-34.2,-70.53,,2002-11-01,2002.0,11.0,1.0,Libertador General Bernardo O'Higgins,"Coya, Machalí",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099536471,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.786139,-70.2475,1000.0,2002-12-21,2002.0,12.0,21.0,Santiago Metropolitan,"El Ingenio, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099587436,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099587537,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099590420,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099590521,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099591460,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099591461,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-04,2001.0,2.0,4.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099593454,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099593554,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099594420,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-03,2001.0,2.0,3.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099594421,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.59,-70.38,,2001-02-04,2001.0,2.0,4.0,Santiago Metropolitan,"Fundo el Toyo, Cordillera",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099591478,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-40.28,-72.54,,2001-03-27,2001.0,3.0,27.0,Los Rios,"Quillin, El Ranco",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099594521,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.68,-72.6,,2001-05-31,2001.0,5.0,31.0,Araucania,"Fundo Chivilcan, Temuco, Cautin",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099516725,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.72,-72.41,,2001-06-03,2001.0,6.0,3.0,Araucania,"Fundo Santa Rosa, Vilcun, Cautin",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099517750,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.72,-72.41,,2001-06-03,2001.0,6.0,3.0,Araucania,"Fundo Santa Rosa, Vilcun, Cautin",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099518751,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.68,-72.6,,2001-06-01,2001.0,6.0,1.0,Araucania,"Fundo Chivilcan, Temuco, Cautin",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099514737,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.49,-70.91,,2001-07-04,2001.0,7.0,4.0,Santiago Metropolitan,"Rinconada de Maipu., Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099517752,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.49,-70.9,,2001-07-05,2001.0,7.0,5.0,Santiago Metropolitan,"Rinconada de Maipu. A¿o 2001., Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099518753,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.49,-70.91,,2001-07-05,2001.0,7.0,5.0,Santiago Metropolitan,"Rinconada de Maipu., Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099585667,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.46,-70.48,,2001-09-27,2001.0,9.0,27.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5099586809,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.4,-70.48,,2001-09-27,2001.0,9.0,27.0,Santiago Metropolitan,"San Carlos de Apoquindo, Santiago",PRESERVED_SPECIMEN,PRESENT,MSB,Mammalogy,,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): Chile Hantavirus Project,,,,0,rata_gris
5132434546,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.241111,-71.944444,,2001-10-01,2001.0,10.0,1.0,Región del Biobío,Rucamanqui,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435207,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.241111,-71.944444,,2001-10-01,2001.0,10.0,1.0,Región del Biobío,Rucamanqui,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435208,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.241111,-71.944444,,2001-10-01,2001.0,10.0,1.0,Región del Biobío,Rucamanqui,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435209,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.241111,-71.944444,,2001-10-01,2001.0,10.0,1.0,Región del Biobío,Rucamanqui,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5132435210,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.241111,-71.944444,,2001-10-01,2001.0,10.0,1.0,Región del Biobío,Rucamanqui,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Zunino,1.0,,,0,rata_gris
5209098427,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-45.5,-71.75,,2000,2000.0,,,Aisén del Gral. Carlos Ibañez del Campo,Coyhaique Alto,HUMAN_OBSERVATION,PRESENT,SIBA_UMAG,Mamíferos-terrestres_literatura,"Diversidad potencial de mamíferos terrestres en el Sistema de Información en Biodiversidad para Aysén (SIB-Aysén), Chile",672f9690-c711-45fe-8e64-c582d79f5ffe,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,https://www.researchgate.net/profile/Ricardo-A-Figueroa-R/publication/224886103_Winter_Diet_of_the_American_Kestrel_Falco_sparverius_in_the_Forested_Chilean_Patagonia_and_Its_Relation_to_the_Availability_of_Prey/links/0fcfd4fa2eb46b4f04000000/Winter-Diet-of-the-American-Kestrel-Falco-sparverius-in-the-Forested-Chilean-Patagonia-and-Its-Relation-to-the-Availability-of-Prey.pdf,1,rata_gris
1702687005,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.483333,-70.933333,,1998-01-28,1998.0,1.0,28.0,Santiago Metropolitan,10.2 road km SW of Camino Rinconada; Quebrada de la Plata,PRESERVED_SPECIMEN,PRESENT,UWBM,Mammalogy,,830eb5d0-f762-11e1-a439-00145eb45e9a,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Collector(s): G. James Kenagy; Preparator(s): G. James Kenagy,,,,0,rata_gris
